Fecha,Riesgo,Precios,Crédito,Expectativas,Desempeño,FCI
2013-04-01,-0.03830582371370485,-0.05068854493431806,-0.07727116395978743,-0.03863477894915053,-0.14337532324009578,-0.34827563479705664
2013-05-01,-0.044757218707509885,-0.057893969314168195,-0.08829582127154695,-0.044272806751278135,-0.1634981900819132,-0.39871800612641645
2013-06-01,-0.050800944448180424,-0.06403137332741342,-0.09772429192934884,-0.04915104122012389,-0.18059845387050122,-0.44230610479556776
2013-07-01,-0.04782447432670377,-0.058971307045007984,-0.09005602221352477,-0.04543192094563707,-0.16609537586925488,-0.40837910040012854
2013-08-01,-0.05072891825128008,-0.06102579797835366,-0.09325321588520165,-0.04721309364603247,-0.1716813915958127,-0.4239024173566805
2013-09-01,-0.053191270197208,-0.062327477940842646,-0.09531244978306715,-0.04842777433475893,-0.1751567586848032,-0.4344157309406799
2013-10-01,-0.05644533944276525,-0.06450549772893899,-0.09870215812148607,-0.05033152016979176,-0.1810654559262613,-0.4510499713892434
2013-11-01,-0.058385053446989604,-0.06507415313912883,-0.09962819479163292,-0.05099641333387772,-0.1824476141718191,-0.4565314288834481
2013-12-01,-0.0597142912582942,-0.06499030602195383,-0.09955713425642537,-0.05115796619523105,-0.1819986149802802,-0.45741831271218464
2014-01-01,-0.059822861368402605,-0.06337581373572987,-0.09720200547367117,-0.05014676871229414,-0.17738637780245842,-0.44793382709255614
2014-02-01,-0.06119179955215574,-0.06326491401564234,-0.09713151149417665,-0.050314625980387155,-0.1769568002883492,-0.4488596513307111
2014-03-01,-0.06400964437424783,-0.06446660560365448,-0.09912877054617628,-0.051554379516083916,-0.18026865769947142,-0.459428057739634
2014-04-01,-0.06697413101732952,-0.06549833723729567,-0.10089093045844091,-0.05268120366636258,-0.18313839640894042,-0.46918299878836917
2014-05-01,-0.06802681965771223,-0.06467764127913259,-0.09976804990251316,-0.052310087698243045,-0.1808063105913201,-0.4655889091289212
2014-06-01,-0.0718429632894296,-0.06659450722497237,-0.10281549567727563,-0.05413608443502639,-0.1861135093386556,-0.4815025599653595
2014-07-01,-0.06705975839812495,-0.06073448132102108,-0.09382448691703371,-0.04960944833972726,-0.1696976919229187,-0.44092586689882574
2014-08-01,-0.06219433620368319,-0.0550851998823937,-0.0851394405353614,-0.04520354608593675,-0.15386901136766,-0.4014915340750351
2014-09-01,-0.05846165598396646,-0.05063400668350641,-0.07828648914250436,-0.04173831113433877,-0.1413753825617025,-0.37049584550601844
2014-10-01,-0.05477748651390105,-0.04635704591482219,-0.07168729509084232,-0.03838059219488682,-0.1293610572315187,-0.34056347694597106
2014-11-01,-0.052752284739552235,-0.043601025771139695,-0.06743311262955005,-0.03625727716217549,-0.12159028874259109,-0.3216339890450085
2014-12-01,-0.04459345453092517,-0.03603754726345393,-0.055697591470259704,-0.030078444040733322,-0.1003882513491709,-0.26679528865454305
2015-01-01,-0.024653592290396802,-0.01950253483825312,-0.0301148861876635,-0.016334479035324933,-0.0542562443708988,-0.14486173672253716
2015-02-01,-0.014363833383312489,-0.01112059489599022,-0.017175236472792,-0.009356817721844527,-0.030915568200751302,-0.08293205067469055
2015-03-01,-0.005874081780727153,-0.004454411208238104,-0.006882273043783707,-0.003765663524343704,-0.01237570424049423,-0.033352133797586905
2015-04-01,-0.006094870120345499,-0.00452628226263627,-0.007002643214902715,-0.003846510320166562,-0.01257644604833193,-0.03404675196638298
2015-05-01,-0.007330035529707755,-0.005327119775513268,-0.00825951320812689,-0.004555772971134479,-0.01481648591288882,-0.040288927397371214
2015-06-01,-0.005052783682459433,-0.0035938654057497523,-0.005586283437392588,-0.003094147341180766,-0.010008097109929021,-0.02733517697671156
2015-07-01,0.0036982153422021294,0.002575864763004646,0.004015671428984615,0.002233568567516393,0.00718446850881916,0.01970778861052695
2015-08-01,-0.0022854241948805126,-0.0015561537336120153,-0.002436612269575102,-0.0013608315540256522,-0.00435214451808807,-0.011991166270181352
2015-09-01,0.01259506408014983,0.008390039788352389,0.01318722178330432,0.0073954087943158215,0.0235181899426541,0.06508592438877644
2015-10-01,0.023758210223594964,0.01549254957469267,0.02443184267621907,0.013757388356694504,0.0435069936797197,0.12094698451092092
2015-11-01,0.03972917810105141,0.025405398825741332,0.04013441117384975,0.02268929327591842,0.0713776228216534,0.19933590419821443
2015-12-01,0.05341661288897861,0.033566461585165616,0.05303501653700111,0.030107052289712378,0.0942451311582178,0.2643702744590755
2016-01-01,0.07665350194265518,0.04736521259600347,0.07478293497739727,0.042631046764209556,0.1328015031442147,0.37423419942448016
2016-02-01,0.08248312907217856,0.050111949786521504,0.07907270201915201,0.04526546277168164,0.1403213028095254,0.39725454645905917
2016-03-01,0.09851764722950451,0.058841389106758235,0.0928179766164895,0.05335286192196507,0.1645920805043256,0.468121955379043
2016-04-01,0.10933123841606004,0.06420494905315394,0.10122685368729854,0.058424575256109154,0.1793576154313031,0.5125452318439248
2016-05-01,0.11164350670510438,0.06448245907998651,0.10155518984499332,0.05886334259803317,0.1798242391718307,0.516368737399948
2016-06-01,0.11783787398704636,0.06694509377712643,0.10526583889873659,0.06129802267694953,0.18632720007165549,0.5376740294115144
2016-07-01,0.13121010969930463,0.07301579854403499,0.11459142931695607,0.06704668560436551,0.20277404084820422,0.5886380640128652
2016-08-01,0.1289387277989727,0.07073058609241062,0.1105979381379527,0.06511965566866605,0.1958929594467535,0.5712798671447558
2016-09-01,0.13225188154377732,0.0715753125718429,0.1115401424101212,0.06608362175277215,0.1977393120310095,0.5791902703095231
2016-10-01,0.12763679417143303,0.06795733140602277,0.10557716074442687,0.06292822454453129,0.18731644570692751,0.5514159565733415
2016-11-01,0.12107981623557353,0.06375049419015497,0.09873662950444156,0.059212883227759534,0.1753335799501139,0.5181134031080437
2016-12-01,0.12002952354826069,0.06251599171643087,0.09660513101616132,0.05825124230985739,0.1716000558825161,0.5090019444732263
2017-01-01,0.1324955963594607,0.06823275094737,0.10520514018826842,0.0637508881283988,0.18693702533729822,0.556621400960796
2017-02-01,0.138768966912809,0.07049322842733687,0.10841296199347672,0.06599669003010265,0.1927246189912496,0.5763964663549748
2017-03-01,0.145756857294004,0.07310476758932663,0.11214199377597692,0.06858483351413659,0.19944523078192888,0.5990336829553732
2017-04-01,0.13548941942842904,0.06709826978024222,0.10267880301681384,0.06308290106706167,0.18268808542871062,0.5510374787212573
2017-05-01,0.13120244817302024,0.0642259298314016,0.09805302846042292,0.06051174893399978,0.1745206584987537,0.5285138138975983
2017-06-01,0.12427590459571586,0.06027272656438947,0.09182818169270165,0.056916210129319814,0.1634807664640735,0.4967737894462002
2017-07-01,0.11720908494791779,0.05632045776670333,0.08573293575835413,0.05334950247001517,0.1526237560206905,0.4652357369636809
2017-08-01,0.10926068941213049,0.05181507896704243,0.07881673438857757,0.049243275482578716,0.1403422475632674,0.4294780258135965
2017-09-01,0.09630367252753547,0.045045352684005474,0.06846660830985694,0.042953003608280395,0.1219471370098768,0.37471577413955515
2017-10-01,0.09139314793397572,0.042219477023828056,0.06410828011345762,0.04039409827262335,0.114232089204738,0.3523470925486227
2017-11-01,0.089652201494598,0.04087480068693189,0.062014414492174263,0.03924363329003338,0.1105440080384112,0.3423290580021488
2017-12-01,0.08661108018813152,0.03896103458630104,0.05905961968359897,0.03754084877534686,0.1053261448450373,0.32749872807841574
2018-01-01,0.0751128244853333,0.03336897868038437,0.05051650381779613,0.03225287397500745,0.0901258030000619,0.2813769839585831
2018-02-01,0.06063614847682297,0.026612797923861942,0.04023399546615956,0.02580531662677054,0.0718187741123255,0.2251070326059405
2018-03-01,0.04608598190543347,0.020012115162542046,0.030217848042151888,0.019469211531565077,0.0539755171278157,0.1697606737695082
2018-04-01,0.04257760414052448,0.01828836621800909,0.027595835296053826,0.01785999675716851,0.0493362630399203,0.15565806545167615
2018-05-01,0.040770682968703634,0.017325526640186786,0.026112475101291156,0.016975621605739694,0.0467327116413994,0.14791701795732065
2018-06-01,0.040852222203759524,0.0171824118651144,0.02585514256524587,0.016883313157572386,0.0463179620497612,0.14709105184145335
2018-07-01,0.03948685923245298,0.016454833079202615,0.024718738191239705,0.01621615020948152,0.0443227949636125,0.14119937567598928
